customer_id,product_id,product_category,purchase_amount,purchase_date
41,38,Category 3,906.33,2022-12-19
271,23,Category 2,905.68,2022-03-16
309,42,Category 2,546.63,2022-10-27
196,3,Category 1,423.29,2022-02-03
151,27,Category 1,411.26,2022-04-11
153,45,Category 3,336.24,2022-01-27
26,47,Category 2,657.41,2022-03-18
283,39,Category 4,525.64,2022-05-20
130,13,Category 1,828.32,2022-07-28
165,44,Category 2,721.77,2022-02-02
496,36,Category 1,705.38,2022-03-10
295,35,Category 2,995.52,2022-06-16
419,11,Category 3,51.44,2022-01-15
425,1,Category 4,626.06,2022-09-12
416,2,Category 4,294.41,2022-05-05
122,45,Category 3,328.53,2022-09-27
98,41,Category 2,589.12,2022-11-22
114,18,Category 4,13.92,2022-03-03
294,41,Category 2,341.86,2022-05-24
343,47,Category 2,100.37,2022-08-01
369,12,Category 1,281.43,2022-01-25
30,4,Category 1,300.01,2022-10-05
423,16,Category 3,609.09,2022-10-05
205,27,Category 1,563.17,2022-02-16
245,34,Category 5,945.69,2022-07-08
256,44,Category 2,549.29,2022-09-26
198,44,Category 2,473.09,2022-05-09
15,1,Category 4,671.85,2022-04-06
36,2,Category 4,68.98,2022-11-29
79,27,Category 1,864.4,2022-10-11
435,50,Category 4,84.34,2022-06-01
52,16,Category 3,339.38,2022-06-16
324,34,Category 5,995.96,2022-04-28
38,11,Category 3,17.63,2022-06-19
101,17,Category 5,345.19,2022-09-24
402,31,Category 4,240.49,2022-10-06
389,36,Category 1,288.4,2022-01-19
399,28,Category 3,811.89,2022-11-09
189,50,Category 4,608.61,2022-08-08
449,8,Category 1,298.7,2022-07-24
302,17,Category 5,735.13,2022-04-26
277,4,Category 1,575.43,2022-11-22
496,30,Category 4,553.85,2022-09-16
397,27,Category 1,253.57,2022-08-26
431,6,Category 1,405.51,2022-08-19
221,30,Category 4,254.04,2022-11-12
374,43,Category 2,825.63,2022-05-03
243,23,Category 2,831.46,2022-08-12
451,7,Category 5,664.48,2022-09-14
422,3,Category 1,177.78,2022-05-23
201,9,Category 1,141.4,2022-04-18
386,28,Category 3,17.79,2022-10-29
438,26,Category 1,694.63,2022-04-29
256,34,Category 5,752.2,2022-03-11
378,37,Category 4,972.66,2022-05-05
231,18,Category 4,79.69,2022-09-13
367,43,Category 2,398.54,2022-12-18
274,15,Category 3,759.93,2022-09-22
384,28,Category 3,66.16,2022-06-15
225,3,Category 1,526.83,2022-02-27
54,21,Category 1,654.34,2022-09-17
59,45,Category 3,918.71,2022-06-21
475,38,Category 3,399.07,2022-11-18
267,4,Category 1,399.93,2022-08-22
31,29,Category 3,516.72,2022-01-28
231,46,Category 4,948.38,2022-02-22
369,16,Category 3,412.16,2022-06-22
433,9,Category 1,718.02,2022-01-20
255,2,Category 4,981.9,2022-08-29
344,40,Category 4,313.9,2022-06-16
148,18,Category 4,504.96,2022-11-19
485,38,Category 3,67.32,2022-06-20
392,19,Category 5,116.07,2022-05-17
45,13,Category 1,288.28,2022-10-18
89,7,Category 5,693.29,2022-03-18
46,22,Category 4,202.48,2022-04-11
208,26,Category 1,706.65,2022-08-14
167,47,Category 2,534.08,2022-03-30
399,49,Category 5,417.27,2022-11-15
3,18,Category 4,653.11,2022-09-02
12,20,Category 2,706.15,2022-02-07
54,44,Category 2,734.58,2022-06-07
456,8,Category 1,306.43,2022-12-02
280,10,Category 3,584.19,2022-09-26
15,13,Category 1,753.39,2022-09-06
321,44,Category 2,937.95,2022-09-18
118,10,Category 3,977.59,2022-12-16
394,39,Category 4,654.17,2022-08-25
123,14,Category 3,67.05,2022-01-13
346,50,Category 4,689.59,2022-05-23
152,24,Category 2,604.71,2022-12-24
406,37,Category 4,949.1,2022-04-25
305,3,Category 1,820.55,2022-02-22
34,1,Category 4,651.26,2022-11-18
222,27,Category 1,82.64,2022-08-18
100,38,Category 3,963.62,2022-06-28
471,49,Category 5,175.66,2022-07-11
54,29,Category 3,35.59,2022-09-14
244,48,Category 3,266.44,2022-09-15
342,24,Category 2,757.61,2022-12-19
408,22,Category 4,374.98,2022-07-15
486,8,Category 1,577.9,2022-07-07
114,26,Category 1,414.02,2022-11-24
431,38,Category 3,937.06,2022-09-05
320,33,Category 2,711.99,2022-05-23
359,4,Category 1,369.83,2022-05-05
213,20,Category 2,294.76,2022-08-11
338,5,Category 5,571.63,2022-11-06
103,37,Category 4,40.01,2022-12-15
400,42,Category 2,769.41,2022-10-23
139,25,Category 1,875.27,2022-11-24
470,21,Category 1,401.98,2022-04-24
455,4,Category 1,643.34,2022-03-29
185,1,Category 4,973.88,2022-08-04
343,34,Category 5,888.0,2022-02-08
295,20,Category 2,337.45,2022-06-14
24,22,Category 4,575.01,2022-09-21
423,31,Category 4,310.47,2022-05-02
233,18,Category 4,415.42,2022-09-15
301,44,Category 2,996.07,2022-01-09
341,28,Category 3,839.71,2022-02-09
373,46,Category 4,102.72,2022-02-09
436,42,Category 2,989.99,2022-10-19
13,7,Category 5,386.45,2022-06-05
37,25,Category 1,191.92,2022-07-04
327,15,Category 3,872.03,2022-12-30
27,47,Category 2,836.26,2022-04-14
188,10,Category 3,96.18,2022-04-11
363,32,Category 2,134.98,2022-07-24
368,20,Category 2,866.5,2022-02-08
69,50,Category 4,12.21,2022-01-09
197,23,Category 2,594.87,2022-06-27
430,23,Category 2,924.32,2022-08-31
311,40,Category 4,163.24,2022-02-16
284,39,Category 4,574.69,2022-09-01
223,3,Category 1,965.16,2022-06-25
141,13,Category 1,840.02,2022-06-11
454,22,Category 4,954.63,2022-04-01
355,30,Category 4,275.0,2022-03-18
426,4,Category 1,144.6,2022-05-27
25,33,Category 2,698.76,2022-10-09
468,12,Category 1,610.36,2022-06-28
291,26,Category 1,444.14,2022-09-27
309,16,Category 3,339.86,2022-06-20
5,6,Category 1,158.34,2022-12-27
138,7,Category 5,823.74,2022-08-08
393,40,Category 4,992.05,2022-05-18
144,18,Category 4,269.32,2022-07-02
155,14,Category 3,129.83,2022-05-01
479,25,Category 1,983.51,2022-08-30
105,35,Category 2,638.43,2022-01-11
221,43,Category 2,430.41,2022-04-10
200,47,Category 2,534.02,2022-11-13
8,7,Category 5,230.48,2022-10-14
305,49,Category 5,91.43,2022-04-27
454,28,Category 3,196.3,2022-03-19
65,25,Category 1,931.28,2022-10-08
487,35,Category 2,469.26,2022-03-21
57,16,Category 3,57.28,2022-04-13
452,20,Category 2,164.95,2022-07-02
144,4,Category 1,13.01,2022-07-11
84,42,Category 2,756.82,2022-12-14
462,27,Category 1,708.82,2022-11-01
339,45,Category 3,640.23,2022-10-17
495,13,Category 1,657.43,2022-09-10
466,36,Category 1,828.13,2022-01-17
147,50,Category 4,136.09,2022-01-10
157,17,Category 5,755.83,2022-12-11
485,43,Category 2,802.52,2022-12-01
186,43,Category 2,530.54,2022-01-20
76,43,Category 2,641.96,2022-12-19
244,10,Category 3,774.27,2022-05-20
374,46,Category 4,627.93,2022-06-15
152,5,Category 5,962.65,2022-12-11
462,25,Category 1,615.36,2022-02-24
96,11,Category 3,784.75,2022-02-23
174,46,Category 4,43.7,2022-12-05
426,6,Category 1,801.2,2022-06-09
167,13,Category 1,12.0,2022-12-07
194,12,Category 1,916.21,2022-05-05
474,44,Category 2,569.09,2022-08-17
374,24,Category 2,678.36,2022-02-26
85,30,Category 4,418.6,2022-03-18
86,44,Category 2,265.3,2022-08-31
380,30,Category 4,879.58,2022-10-01
194,34,Category 5,493.25,2022-06-02
28,23,Category 2,253.3,2022-06-09
14,3,Category 1,922.83,2022-07-28
467,1,Category 4,628.47,2022-09-20
90,41,Category 2,554.18,2022-12-21
328,33,Category 2,191.87,2022-11-09
303,29,Category 3,949.01,2022-04-11
354,12,Category 1,11.24,2022-03-26
157,10,Category 3,705.85,2022-01-22
253,32,Category 2,192.05,2022-10-29
141,1,Category 4,668.42,2022-03-11
182,50,Category 4,781.04,2022-09-12
83,48,Category 3,391.18,2022-08-06
388,32,Category 2,352.1,2022-06-18
421,35,Category 2,256.29,2022-12-17
80,32,Category 2,809.54,2022-09-19
106,38,Category 3,75.55,2022-08-05
24,22,Category 4,356.86,2022-12-28
381,40,Category 4,536.08,2022-04-02
301,6,Category 1,397.08,2022-01-07
419,49,Category 5,608.59,2022-06-26
463,39,Category 4,407.94,2022-08-28
82,44,Category 2,167.53,2022-11-10
223,30,Category 4,381.94,2022-08-20
397,18,Category 4,36.77,2022-09-22
342,43,Category 2,962.63,2022-03-06
458,40,Category 4,836.06,2022-08-28
472,7,Category 5,832.18,2022-11-29
374,43,Category 2,195.58,2022-10-21
466,38,Category 3,100.95,2022-11-19
44,22,Category 4,747.09,2022-05-31
229,23,Category 2,757.64,2022-02-22
385,46,Category 4,136.57,2022-01-03
423,5,Category 5,867.52,2022-08-03
498,48,Category 3,531.77,2022-04-06
307,19,Category 5,107.85,2022-12-02
457,26,Category 1,285.04,2022-08-17
47,50,Category 4,930.14,2022-02-27
280,36,Category 1,948.31,2022-09-01
177,43,Category 2,776.11,2022-08-13
360,40,Category 4,594.94,2022-01-23
99,29,Category 3,87.54,2022-10-06
297,30,Category 4,353.04,2022-03-14
447,26,Category 1,697.3,2022-10-09
167,17,Category 5,597.74,2022-11-20
422,3,Category 1,449.35,2022-04-26
446,9,Category 1,527.04,2022-01-26
176,33,Category 2,150.31,2022-05-31
249,1,Category 4,627.77,2022-05-23
310,36,Category 1,925.19,2022-05-24
376,8,Category 1,519.26,2022-11-06
162,29,Category 3,641.31,2022-05-06
188,22,Category 4,287.14,2022-12-03
16,8,Category 1,493.37,2022-11-14
261,20,Category 2,924.74,2022-02-25
379,12,Category 1,502.84,2022-12-22
498,16,Category 3,981.69,2022-07-04
276,8,Category 1,875.59,2022-11-28
213,45,Category 3,485.86,2022-05-05
220,8,Category 1,623.35,2022-04-17
117,10,Category 3,329.55,2022-04-16
334,33,Category 2,275.31,2022-12-21
353,37,Category 4,20.5,2022-06-28
77,8,Category 1,571.93,2022-07-20
16,10,Category 3,911.61,2022-04-24
38,37,Category 4,752.87,2022-07-03
62,49,Category 5,357.65,2022-08-15
150,1,Category 4,420.05,2022-05-29
188,27,Category 1,169.5,2022-01-02
460,5,Category 5,962.09,2022-02-10
419,34,Category 5,341.79,2022-11-16
343,8,Category 1,275.15,2022-07-10
152,34,Category 5,307.58,2022-02-22
475,35,Category 2,910.24,2022-10-10
181,19,Category 5,417.3,2022-03-26
33,2,Category 4,498.87,2022-03-28
445,13,Category 1,482.27,2022-07-05
157,28,Category 3,408.63,2022-07-26
358,44,Category 2,438.05,2022-03-17
474,49,Category 5,764.95,2022-12-20
339,39,Category 4,839.07,2022-09-08
379,28,Category 3,898.91,2022-02-26
140,21,Category 1,951.04,2022-07-28
500,24,Category 2,177.23,2022-04-12
224,36,Category 1,684.05,2022-06-15
257,38,Category 3,618.29,2022-07-08
388,45,Category 3,284.34,2022-05-31
343,37,Category 4,281.44,2022-07-13
28,42,Category 2,366.39,2022-05-02
268,22,Category 4,613.02,2022-04-07
102,42,Category 2,24.29,2022-05-11
460,1,Category 4,76.55,2022-07-03
430,30,Category 4,387.52,2022-08-25
118,4,Category 1,513.69,2022-12-13
400,33,Category 2,229.19,2022-12-10
79,32,Category 2,226.31,2022-12-23
489,3,Category 1,536.93,2022-03-13
428,2,Category 4,886.72,2022-11-22
169,5,Category 5,64.85,2022-08-04
67,44,Category 2,171.87,2022-03-30
445,40,Category 4,20.13,2022-06-05
237,10,Category 3,112.42,2022-05-19
346,7,Category 5,171.92,2022-09-15
178,25,Category 1,202.22,2022-02-11
107,14,Category 3,730.85,2022-09-12
429,37,Category 4,173.66,2022-02-01
336,7,Category 5,219.0,2022-04-22
363,28,Category 3,850.76,2022-08-30
465,21,Category 1,788.3,2022-08-26
405,44,Category 2,91.74,2022-03-20
477,14,Category 3,901.49,2022-02-27
440,19,Category 5,966.28,2022-09-15
120,50,Category 4,166.97,2022-10-07
307,8,Category 1,985.24,2022-09-16
216,1,Category 4,952.24,2022-01-08
45,11,Category 3,24.3,2022-11-02
309,38,Category 3,885.61,2022-01-22
146,39,Category 4,669.02,2022-06-28
174,31,Category 4,882.32,2022-05-11
79,11,Category 3,137.41,2022-08-19
131,16,Category 3,501.58,2022-03-01
413,45,Category 3,222.34,2022-04-15
286,43,Category 2,993.06,2022-04-13
185,10,Category 3,781.12,2022-04-16
414,20,Category 2,383.16,2022-03-12
83,49,Category 5,56.0,2022-07-29
71,14,Category 3,905.65,2022-03-12
241,43,Category 2,169.96,2022-01-18
463,47,Category 2,363.21,2022-03-12
216,35,Category 2,803.27,2022-09-17
394,32,Category 2,816.75,2022-01-23
92,7,Category 5,758.28,2022-05-29
85,35,Category 2,716.13,2022-09-18
419,37,Category 4,482.68,2022-07-29
399,42,Category 2,806.94,2022-02-09
409,32,Category 2,296.99,2022-11-03
375,7,Category 5,897.97,2022-03-13
339,37,Category 4,757.14,2022-10-15
87,38,Category 3,387.82,2022-10-27
107,21,Category 1,917.4,2022-04-12
392,23,Category 2,473.75,2022-04-20
112,22,Category 4,485.87,2022-08-23
288,12,Category 1,120.96,2022-07-01
174,40,Category 4,633.81,2022-07-12
261,10,Category 3,425.32,2022-07-28
425,22,Category 4,439.71,2022-12-11
367,37,Category 4,73.01,2022-11-25
369,13,Category 1,535.2,2022-10-24
388,1,Category 4,838.94,2022-09-20
138,37,Category 4,344.35,2022-08-27
52,34,Category 5,59.39,2022-11-02
409,45,Category 3,674.85,2022-08-12
89,22,Category 4,534.41,2022-04-03
253,18,Category 4,252.77,2022-07-09
367,20,Category 2,833.47,2022-08-06
384,17,Category 5,460.44,2022-02-19
50,29,Category 3,637.63,2022-03-09
171,22,Category 4,251.12,2022-01-27
242,32,Category 2,328.33,2022-02-16
139,5,Category 5,441.74,2022-08-09
3,41,Category 2,530.06,2022-10-02
498,35,Category 2,701.22,2022-04-11
114,19,Category 5,61.37,2022-02-04
371,31,Category 4,140.54,2022-06-24
357,9,Category 1,459.65,2022-02-27
157,32,Category 2,130.31,2022-04-02
473,43,Category 2,646.84,2022-05-08
80,27,Category 1,758.76,2022-02-15
13,44,Category 2,317.68,2022-06-22
317,20,Category 2,407.32,2022-04-14
284,15,Category 3,411.57,2022-07-09
283,42,Category 2,255.58,2022-06-20
314,44,Category 2,177.98,2022-07-08
188,8,Category 1,544.43,2022-04-06
30,27,Category 1,726.27,2022-09-22
356,32,Category 2,31.41,2022-08-01
388,15,Category 3,571.55,2022-03-31
482,17,Category 5,769.44,2022-08-05
230,11,Category 3,314.91,2022-03-18
342,50,Category 4,979.8,2022-05-22
420,34,Category 5,860.28,2022-02-05
83,34,Category 5,140.94,2022-10-01
148,8,Category 1,368.44,2022-11-15
180,41,Category 2,480.87,2022-11-12
209,30,Category 4,711.79,2022-09-19
131,35,Category 2,928.99,2022-08-14
263,43,Category 2,44.55,2022-08-26
170,7,Category 5,166.44,2022-01-09
52,8,Category 1,434.96,2022-07-27
441,26,Category 1,574.58,2022-06-22
97,38,Category 3,398.61,2022-11-19
304,24,Category 2,827.43,2022-02-04
498,18,Category 4,838.96,2022-11-15
326,11,Category 3,562.4,2022-01-14
107,41,Category 2,556.56,2022-11-01
429,37,Category 4,853.29,2022-08-30
270,31,Category 4,221.25,2022-11-22
375,11,Category 3,74.36,2022-05-31
311,40,Category 4,71.78,2022-02-18
235,1,Category 4,472.01,2022-02-22
498,18,Category 4,700.82,2022-08-24
316,6,Category 1,441.12,2022-05-30
323,41,Category 2,102.41,2022-08-05
169,24,Category 2,798.54,2022-12-27
493,20,Category 2,497.32,2022-09-26
179,13,Category 1,372.9,2022-08-30
226,32,Category 2,856.29,2022-10-14
58,29,Category 3,416.62,2022-07-18
496,35,Category 2,825.91,2022-02-08
189,17,Category 5,886.82,2022-07-19
353,47,Category 2,363.26,2022-02-03
464,25,Category 1,912.3,2022-12-19
413,10,Category 3,568.19,2022-01-07
500,43,Category 2,68.84,2022-09-04
446,8,Category 1,605.08,2022-11-22
376,6,Category 1,688.11,2022-01-22
33,36,Category 1,79.86,2022-08-03
446,38,Category 3,921.33,2022-07-19
125,46,Category 4,148.85,2022-10-09
283,6,Category 1,290.23,2022-06-25
278,42,Category 2,775.55,2022-04-22
81,21,Category 1,865.89,2022-08-19
473,4,Category 1,97.57,2022-06-04
393,30,Category 4,491.76,2022-07-07
385,50,Category 4,626.74,2022-03-01
76,33,Category 2,524.63,2022-12-23
306,4,Category 1,352.75,2022-06-07
31,5,Category 5,317.37,2022-06-02
368,37,Category 4,463.22,2022-03-11
364,42,Category 2,263.32,2022-07-21
86,4,Category 1,77.43,2022-08-20
299,35,Category 2,332.18,2022-12-07
162,22,Category 4,139.34,2022-10-19
380,10,Category 3,872.96,2022-02-10
357,4,Category 1,179.54,2022-01-31
20,25,Category 1,862.7,2022-03-25
424,5,Category 5,988.21,2022-01-03
59,6,Category 1,734.33,2022-07-17
101,19,Category 5,123.16,2022-07-05
296,20,Category 2,460.79,2022-10-09
195,14,Category 3,505.23,2022-01-08
20,36,Category 1,781.99,2022-05-11
198,17,Category 5,896.58,2022-04-09
107,41,Category 2,685.52,2022-10-18
48,3,Category 1,543.86,2022-11-05
40,23,Category 2,780.82,2022-06-21
111,22,Category 4,505.81,2022-07-23
139,33,Category 2,902.15,2022-10-20
359,27,Category 1,98.05,2022-11-27
79,24,Category 2,833.51,2022-03-07
128,7,Category 5,185.21,2022-06-24
130,14,Category 3,161.79,2022-07-13
492,5,Category 5,436.48,2022-02-21
153,46,Category 4,991.98,2022-11-06
87,1,Category 4,567.18,2022-03-10
338,38,Category 3,252.74,2022-01-11
294,46,Category 4,572.39,2022-04-26
462,4,Category 1,572.32,2022-11-04
373,15,Category 3,570.5,2022-07-22
252,12,Category 1,57.95,2022-12-26
390,18,Category 4,449.19,2022-08-16
222,29,Category 3,401.51,2022-11-10
317,12,Category 1,573.83,2022-03-31
479,10,Category 3,945.02,2022-05-29
298,11,Category 3,344.44,2022-05-24
445,46,Category 4,877.37,2022-12-25
189,14,Category 3,86.77,2022-11-13
298,10,Category 3,795.13,2022-06-16
123,45,Category 3,805.38,2022-11-05
215,16,Category 3,893.31,2022-01-21
245,44,Category 2,95.22,2022-05-01
399,24,Category 2,137.02,2022-06-26
487,17,Category 5,791.4,2022-05-19
409,20,Category 2,231.16,2022-10-21
206,21,Category 1,874.24,2022-08-11
241,42,Category 2,954.18,2022-06-10
411,34,Category 5,690.96,2022-12-18
186,30,Category 4,119.82,2022-06-04
220,4,Category 1,950.67,2022-02-23
145,33,Category 2,510.75,2022-10-12
375,30,Category 4,443.24,2022-11-17
445,26,Category 1,997.38,2022-09-01
457,7,Category 5,890.27,2022-04-27
117,1,Category 4,572.94,2022-08-11
387,19,Category 5,310.1,2022-09-26
385,19,Category 5,596.59,2022-07-18
355,50,Category 4,117.64,2022-11-22
22,12,Category 1,449.91,2022-05-10
301,26,Category 1,905.14,2022-03-03
273,41,Category 2,563.25,2022-07-13
31,42,Category 2,513.62,2022-03-04
149,19,Category 5,261.87,2022-07-31
395,32,Category 2,713.07,2022-01-31
57,46,Category 4,907.64,2022-05-19
130,36,Category 1,361.82,2022-10-12
38,1,Category 4,310.11,2022-02-17
143,40,Category 4,666.73,2022-12-15
221,13,Category 1,917.94,2022-07-14
491,37,Category 4,722.8,2022-05-01
389,6,Category 1,113.84,2022-10-10
472,32,Category 2,480.15,2022-10-09
464,15,Category 3,110.86,2022-10-16
303,47,Category 2,672.99,2022-08-09
439,11,Category 3,918.44,2022-07-29
335,36,Category 1,904.14,2022-12-18
197,23,Category 2,147.74,2022-04-09
446,45,Category 3,735.84,2022-05-12
332,31,Category 4,35.77,2022-05-02
275,17,Category 5,88.75,2022-09-11
286,3,Category 1,134.15,2022-11-12
2,30,Category 4,684.48,2022-06-13
388,44,Category 2,506.93,2022-02-14
394,40,Category 4,605.5,2022-01-28
146,23,Category 2,286.05,2022-05-25
40,50,Category 4,43.13,2022-07-12
116,34,Category 5,348.14,2022-03-07
105,7,Category 5,491.96,2022-05-06
88,43,Category 2,757.01,2022-01-21
74,25,Category 1,909.42,2022-05-20
58,15,Category 3,462.53,2022-01-12
159,43,Category 2,871.1,2022-02-11
150,48,Category 3,507.77,2022-02-24
9,28,Category 3,279.96,2022-04-20
118,27,Category 1,92.45,2022-01-30
2,49,Category 5,954.38,2022-03-18
238,38,Category 3,18.44,2022-08-18
285,30,Category 4,232.83,2022-10-11
283,15,Category 3,957.74,2022-12-09
465,38,Category 3,837.89,2022-10-28
447,36,Category 1,865.76,2022-03-12
181,10,Category 3,138.89,2022-10-16
414,47,Category 2,761.83,2022-09-16
71,17,Category 5,377.68,2022-08-12
74,9,Category 1,282.29,2022-01-22
115,18,Category 4,649.86,2022-06-21
284,28,Category 3,266.61,2022-12-17
289,36,Category 1,518.71,2022-03-15
216,32,Category 2,205.31,2022-02-18
44,5,Category 5,609.64,2022-08-12
500,50,Category 4,46.08,2022-09-16
459,47,Category 2,623.17,2022-01-08
254,4,Category 1,83.0,2022-11-10
423,30,Category 4,404.36,2022-01-28
87,1,Category 4,70.43,2022-02-19
176,50,Category 4,512.36,2022-01-28
377,48,Category 3,554.65,2022-08-17
379,34,Category 5,424.33,2022-11-15
29,14,Category 3,299.59,2022-05-16
155,10,Category 3,723.7,2022-02-25
359,12,Category 1,36.52,2022-10-30
125,24,Category 2,19.16,2022-12-30
210,31,Category 4,723.92,2022-06-06
219,17,Category 5,439.77,2022-04-17
236,29,Category 3,322.3,2022-05-23
333,40,Category 4,917.41,2022-08-26
477,29,Category 3,139.97,2022-07-24
202,44,Category 2,341.43,2022-01-31
139,14,Category 3,503.91,2022-02-07
351,37,Category 4,607.49,2022-05-15
225,41,Category 2,957.46,2022-11-16
386,30,Category 4,181.17,2022-04-30
156,8,Category 1,365.58,2022-12-25
237,30,Category 4,499.49,2022-05-03
25,39,Category 4,337.12,2022-09-14
112,10,Category 3,710.52,2022-02-25
431,30,Category 4,14.11,2022-04-13
100,34,Category 5,536.96,2022-09-29
274,9,Category 1,545.6,2022-05-07
209,24,Category 2,88.64,2022-12-24
81,48,Category 3,819.19,2022-10-31
316,26,Category 1,923.82,2022-07-21
455,47,Category 2,594.1,2022-04-14
41,6,Category 1,838.45,2022-01-22
456,6,Category 1,949.82,2022-08-23
13,20,Category 2,810.11,2022-02-09
169,2,Category 4,743.03,2022-10-21
375,15,Category 3,353.5,2022-03-21
426,7,Category 5,880.4,2022-06-09
436,9,Category 1,791.72,2022-11-26
214,7,Category 5,440.67,2022-04-02
148,34,Category 5,815.61,2022-05-22
310,42,Category 2,804.66,2022-10-05
104,19,Category 5,339.81,2022-02-19
105,49,Category 5,147.79,2022-07-03
125,12,Category 1,148.58,2022-09-04
318,10,Category 3,348.05,2022-08-04
67,5,Category 5,304.7,2022-05-18
331,19,Category 5,999.55,2022-01-13
476,15,Category 3,300.88,2022-02-12
